"id","latitude","longitude"
"node/186698358",52.674409,7.9478562
"node/190648567",52.6802667,13.4324776
"node/191080709",52.172105,8.864075
"node/193661797",52.5061644,13.5128387
"node/194109128",51.0400311,6.6991122
"node/197619499",52.654749,13.3862202
"node/199176823",49.7618683,9.5131491
"node/202030551",50.7432347,13.0659072
"node/204189162",52.0572773,8.3577677
"node/205288256",51.8479254,6.8666835
"node/205364328",50.1066539,8.6625808
"node/206146297",52.3542551,9.2884643
"node/206156533",47.6757044,12.010998
"node/206226420",53.6777026,10.1478672
"node/206359286",50.0333678,10.5097578
"node/206670863",51.3183386,9.4896007
"node/207056306",49.9672209,10.1158054
"node/211557411",48.1515099,11.5644523
"node/222291795",50.0227253,8.6612553
"node/223471377",50.5476115,7.1443434
"node/224846063",49.9138592,8.6456175
"node/224890157",53.6342106,9.9065479
"node/227210850",50.6189186,12.6800898
"node/227264601",50.4999409,12.7552208
"node/229660055",50.3238585,12.2609582
"node/231422637",53.4986962,8.9729312
"node/235479513",53.6946951,9.9199358
"node/235647629",49.9760129,8.0532128
"node/236866489",50.34728,7.9677038
"node/241990590",51.2756196,9.3664192
"node/242554992",49.8296568,8.8353093
"node/243453823",51.6584816,9.3927624
"node/243755578",52.5083548,8.0595371
"node/243768631",50.5113429,12.9930622
"node/243773438",50.477911,12.9739999
"node/243895692",50.1548495,11.7050139
"node/244003139",50.2203931,11.935893
"node/245052858",52.7723325,13.2517577
"node/245494415",51.537667,7.1107718
"node/245597940",49.2488073,6.8492341
"node/245626817",49.6061991,6.556841
"node/246059521",48.5145629,11.1621818
"node/246143719",53.0022995,13.1684982
"node/246238933",53.1604863,12.4792939
"node/246674835",52.2621066,12.9255296
"node/246674837",52.2308304,12.8546025
"node/246801873",51.0545392,8.789194
"node/247039554",48.9881154,8.5432491
"node/247669894",48.9615588,9.063363
"node/247674448",48.1557444,11.5670928
"node/247745274",53.1608281,11.7383726
"node/247745275",53.2830948,11.5638854
"node/248155138",49.1080902,8.8529711
"node/248220535",51.3568506,11.9904345
"node/248487436",48.9284008,9.3694212
"node/248487465",48.939172,9.3287321
"node/248666350",51.2781696,6.7668377
"node/248824297",48.5941054,10.2589652
"node/248824501",49.7815057,9.1764213
"node/248824562",49.7214401,9.2074701
"node/248909838",48.7798209,9.2504725
"node/248917319",53.6345969,14.008688
"node/248926662",53.5151195,13.7434324
"node/248927189",53.51802,13.5729263
"node/248929513",53.5618868,13.2615857
"node/249203497",50.6273582,11.1553703
"node/249329332",48.7555586,8.5510705
"node/249568608",51.9974208,13.0540462
"node/249584715",49.6175987,7.230883
"node/249584717",49.6555048,7.262351
"node/249675195",53.5774925,9.976099
"node/250055463",49.6873763,9.9038023
"node/250082941",51.4774872,11.9872964
"node/250587750",52.3173696,9.7924818
"node/250667353",53.3874932,10.1094826
"node/250760124",50.0777791,8.9384127
"node/251192761",51.5145302,7.3743716
"node/251328565",52.3317965,13.0682319
"node/252070096",53.7433643,12.7611747
"node/252073533",53.7684088,12.578006
"node/252076066",53.7550167,12.3871455
"node/252086216",53.8372304,11.998196
"node/252097111",53.7666849,11.4661982
"node/252098248",53.6353803,11.4075049
"node/252367716",52.620867,10.0626059
"node/252416651",51.0374704,13.7572946
"node/252440360",48.9438948,9.2441303
"node/252441136",48.9436384,9.2643177
"node/252847733",48.3019581,9.0679472
"node/252848231",48.2761859,9.1632722
"node/252848840",48.2505969,9.2174441
"node/252850761",48.2175097,9.2295342
"node/252873702",51.7804605,13.1141772
"node/252873716",51.9316125,13.0488358
"node/252873734",52.0904426,13.1601561
"node/253090594",50.0835884,7.7682771
"node/253212060",49.9071438,8.6798879
"node/253279206",50.4213851,7.4509118
"node/253313309",54.2839704,10.8826682
"node/253350000",50.5468941,7.2581035
"node/253350021",50.4815856,7.3324639
"node/253367571",50.3163608,7.5994894
"node/253367587",50.2999665,7.6040893
"node/253740624",50.1955652,7.3713789
"node/253763451",52.3582619,13.0981281
"node/253983643",51.0282123,14.0076368
"node/253993527",51.0213807,14.213475
"node/253994943",50.9758516,14.2721402
"node/254087661",52.5043157,13.3026447
"node/254699078",51.5192869,7.469673
"node/254725904",50.8903405,14.8147792
"node/254726038",50.8683134,14.7465719
"node/254909957",48.4797489,8.7823041
"node/254988610",50.1041366,7.731883
"node/254989271",50.0109115,8.1429521
"node/255383216",50.3906527,7.3386372
"node/255437245",48.6442169,9.443775
"node/255452185",49.9051223,8.2046488
"node/255891760",49.8461469,8.1142777
"node/256128750",49.4474822,11.8628569
"node/256321531",48.2799629,8.0877313
"node/256328937",51.5748875,6.9763484
"node/256474725",48.1496582,9.485065
"node/256573710",49.3718997,8.252504
"node/256973272",49.4607209,8.1707058
"node/257091531",47.8879211,10.0751332
"node/257290391",53.1851073,8.6176078
"node/257739866",49.8738301,8.1543145
"node/257943996",48.2102484,9.0272347
"node/258125548",51.1005321,8.8329744
"node/258576519",53.5521608,10.0093336
"node/258840104",53.1423811,10.4842244
"node/258846979",49.9592338,11.6156299
"node/258848602",51.3516343,9.8629853
"node/258849704",51.421603,9.9147429
"node/258872887",49.7387726,9.0016251
"node/258872894",49.772078,8.985712
"node/258872908",49.8331147,8.9408744
"node/258872921",49.8650716,8.9241223
"node/258872932",49.9577877,8.9573605
"node/258940112",49.8079782,8.0744193
"node/258940270",49.7503435,8.1097474
"node/258941389",49.700112,8.1628532
"node/258941552",49.6334731,8.2081773
"node/258942246",49.5013138,8.2052869
"node/258942287",49.5138641,8.2501356
"node/258987743",49.4429833,8.8961291
"node/259047139",51.3627864,7.6182133
"node/259132917",49.4612724,8.4208339
"node/259249055",50.5463882,7.1068846
"node/259249105",50.5298522,7.0417038
"node/259249175",50.5062848,6.9784936
"node/259449966",49.2411972,6.990794
"node/259479741",47.9306421,9.5514405
"node/259827774",48.4933124,10.1260047
"node/259844771",51.4935454,11.9493782
"node/259845849",52.4912895,13.3958247
"node/259870939",50.8757313,13.3635822
"node/260109317",48.134986,9.1272019
"node/260269555",47.6964633,10.343979
"node/260374327",52.6127314,12.8855858
"node/260406611",48.3951508,11.7445653
"node/260716557",51.3113881,9.4477049
"node/260720436",53.5862016,10.0649307
"node/260800216",51.8750853,8.4554824
"node/261031551",51.3018435,7.6689744
"node/261043682",51.2594522,7.7576643
"node/261769153",52.2890668,8.5459231
"node/261941954",52.4938491,13.4618296
"node/261963379",50.7071216,13.2264711
"node/262201193",52.7291936,8.280409
"node/262221225",50.0029526,8.020638
"node/262287422",54.1416699,11.8428302
"node/262301240",47.6332855,11.2174508
"node/262379418",49.7931837,10.0291347
"node/262506680",48.8591578,9.324416
"node/262619907",50.7944455,6.2173543
"node/262650799",50.8837843,11.5932515
"node/262718198",47.6621771,8.3639574
"node/262858440",54.147685,11.7597761
"node/263259559",48.7617575,9.2681173
"node/263475035",49.1788683,10.0781831
"node/263480844",51.0049114,13.6894803
"node/263706969",50.8572005,13.1745991
"node/264159557",50.3549907,11.6866769
"node/264159634",50.3649522,11.6472781
"node/264340654",50.6501008,12.619776
"node/264464782",49.3200617,7.0891829
"node/264464826",49.466972,7.1653135
"node/264464845",49.3532843,7.1768732
